,track_name,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,Beck's Bolero,Jeff Beck,2Rl2yu5G6Gfa1fGjdBzuIa,0.25,0.841,2,-6.576,1,0.0619,0.000463,0.646,0.698,0.425,114.761,audio_features,2Rl2yu5G6Gfa1fGjdBzuIa,spotify:track:2Rl2yu5G6Gfa1fGjdBzuIa,https://api.spotify.com/v1/tracks/2Rl2yu5G6Gfa1fGjdBzuIa,https://api.spotify.com/v1/audio-analysis/2Rl2yu5G6Gfa1fGjdBzuIa,295627,4
0,Scatterbrain - Live,Jeff Beck,715FG8eqXy47mW4TAHm2N1,0.461,0.886,9,-6.898,0,0.125,0.12,0.166,0.42,0.391,115.404,audio_features,715FG8eqXy47mW4TAHm2N1,spotify:track:715FG8eqXy47mW4TAHm2N1,https://api.spotify.com/v1/tracks/715FG8eqXy47mW4TAHm2N1,https://api.spotify.com/v1/audio-analysis/715FG8eqXy47mW4TAHm2N1,272240,4
0,Behind The Veil - Live,Jeff Beck,125A2rR00XHm5xbeWrREeK,0.606,0.714,9,-7.137,0,0.139,0.0534,0.0136,0.941,0.773,76.751,audio_features,125A2rR00XHm5xbeWrREeK,spotify:track:125A2rR00XHm5xbeWrREeK,https://api.spotify.com/v1/tracks/125A2rR00XHm5xbeWrREeK,https://api.spotify.com/v1/audio-analysis/125A2rR00XHm5xbeWrREeK,309453,4
0,Space Boogie,Jeff Beck,5PvRmqBAqH6TyhXxQ9EwYY,0.312,0.913,8,-11.798,1,0.0687,0.0131,0.857,0.0889,0.169,133.488,audio_features,5PvRmqBAqH6TyhXxQ9EwYY,spotify:track:5PvRmqBAqH6TyhXxQ9EwYY,https://api.spotify.com/v1/tracks/5PvRmqBAqH6TyhXxQ9EwYY,https://api.spotify.com/v1/audio-analysis/5PvRmqBAqH6TyhXxQ9EwYY,305533,3
0,This Is A Song For Miss Hedy Lamarr,Jeff Beck,7FRKzQrRyvilEURznzuhoo,0.45,0.562,2,-5.974,1,0.0303,0.0694,2.97e-05,0.0983,0.181,78.064,audio_features,7FRKzQrRyvilEURznzuhoo,spotify:track:7FRKzQrRyvilEURznzuhoo,https://api.spotify.com/v1/tracks/7FRKzQrRyvilEURznzuhoo,https://api.spotify.com/v1/audio-analysis/7FRKzQrRyvilEURznzuhoo,269778,4
0,What Mama Said,Jeff Beck,6KkuHwATHAVECgnVKzoqKQ,0.548,0.883,1,-8.533,1,0.0671,0.000543,0.812,0.345,0.526,145.234,audio_features,6KkuHwATHAVECgnVKzoqKQ,spotify:track:6KkuHwATHAVECgnVKzoqKQ,https://api.spotify.com/v1/tracks/6KkuHwATHAVECgnVKzoqKQ,https://api.spotify.com/v1/audio-analysis/6KkuHwATHAVECgnVKzoqKQ,202693,4
0,Elegy for Dunkirk (feat. Olivia Safe),Jeff Beck,2mkbd5jMajJQtQknjXhAGG,0.161,0.187,11,-12.032,0,0.0378,0.954,0.853,0.363,0.0374,72.488,audio_features,2mkbd5jMajJQtQknjXhAGG,spotify:track:2mkbd5jMajJQtQknjXhAGG,https://api.spotify.com/v1/tracks/2mkbd5jMajJQtQknjXhAGG,https://api.spotify.com/v1/audio-analysis/2mkbd5jMajJQtQknjXhAGG,307600,3
0,New Ways / Train Train,Jeff Beck,0p8ta7sX6sHPMr8iPzKeK7,0.541,0.73,0,-10.982,1,0.0529,0.0192,0.00982,0.121,0.672,112.236,audio_features,0p8ta7sX6sHPMr8iPzKeK7,spotify:track:0p8ta7sX6sHPMr8iPzKeK7,https://api.spotify.com/v1/tracks/0p8ta7sX6sHPMr8iPzKeK7,https://api.spotify.com/v1/audio-analysis/0p8ta7sX6sHPMr8iPzKeK7,353320,4
0,Danny Boy - Live,Jeff Beck,5qDjGbFr7ngrtvniTJR9Yp,0.454,0.222,2,-10.956,1,0.0372,0.964,0.861,0.694,0.233,127.364,audio_features,5qDjGbFr7ngrtvniTJR9Yp,spotify:track:5qDjGbFr7ngrtvniTJR9Yp,https://api.spotify.com/v1/tracks/5qDjGbFr7ngrtvniTJR9Yp,https://api.spotify.com/v1/audio-analysis/5qDjGbFr7ngrtvniTJR9Yp,94800,3
0,Psycho Sam,Jeff Beck,30gsKtkGEylGX4m7obkefo,0.501,0.954,5,-6.246,1,0.0894,0.0011,0.872,0.948,0.372,136.178,audio_features,30gsKtkGEylGX4m7obkefo,spotify:track:30gsKtkGEylGX4m7obkefo,https://api.spotify.com/v1/tracks/30gsKtkGEylGX4m7obkefo,https://api.spotify.com/v1/audio-analysis/30gsKtkGEylGX4m7obkefo,295640,4
0,Beck’s Bolero - Live,Jeff Beck,2ceir1RJgrUZJJqWoNofbq,0.173,0.899,9,-5.136,1,0.142,0.00531,0.000391,0.979,0.34,183.014,audio_features,2ceir1RJgrUZJJqWoNofbq,spotify:track:2ceir1RJgrUZJJqWoNofbq,https://api.spotify.com/v1/tracks/2ceir1RJgrUZJJqWoNofbq,https://api.spotify.com/v1/audio-analysis/2ceir1RJgrUZJJqWoNofbq,209813,3
0,Like A Rolling Stone,Jeff Beck,7h55vlZrMh1kwxb8efx8Eg,0.535,0.853,11,-4.335,1,0.046,0.00688,0.0,0.115,0.631,79.977,audio_features,7h55vlZrMh1kwxb8efx8Eg,spotify:track:7h55vlZrMh1kwxb8efx8Eg,https://api.spotify.com/v1/tracks/7h55vlZrMh1kwxb8efx8Eg,https://api.spotify.com/v1/audio-analysis/7h55vlZrMh1kwxb8efx8Eg,443627,4
0,Edna,Jeff Beck,7K0IUJRFQGtY1KMlo4JoAa,0.231,0.286,7,-14.394,1,0.031,0.0874,0.624,0.135,0.0977,133.502,audio_features,7K0IUJRFQGtY1KMlo4JoAa,spotify:track:7K0IUJRFQGtY1KMlo4JoAa,https://api.spotify.com/v1/tracks/7K0IUJRFQGtY1KMlo4JoAa,https://api.spotify.com/v1/audio-analysis/7K0IUJRFQGtY1KMlo4JoAa,63347,4
0,Thugs Club,Jeff Beck,4Os2eVepwVGsicxIk9KCdb,0.353,0.795,9,-5.16,1,0.138,0.072,4.82e-05,0.0776,0.227,123.736,audio_features,4Os2eVepwVGsicxIk9KCdb,spotify:track:4Os2eVepwVGsicxIk9KCdb,https://api.spotify.com/v1/tracks/4Os2eVepwVGsicxIk9KCdb,https://api.spotify.com/v1/audio-analysis/4Os2eVepwVGsicxIk9KCdb,314653,3
0,Earthquake,Jeff Beck,1GFj1L0mICdMIJW5oq4lYi,0.477,0.964,5,-6.03,0,0.0421,0.00142,0.233,0.881,0.718,147.005,audio_features,1GFj1L0mICdMIJW5oq4lYi,spotify:track:1GFj1L0mICdMIJW5oq4lYi,https://api.spotify.com/v1/tracks/1GFj1L0mICdMIJW5oq4lYi,https://api.spotify.com/v1/audio-analysis/1GFj1L0mICdMIJW5oq4lYi,197333,3
0,Nadia - Live,Jeff Beck,2Zs19SIwXmDV7uSot6x4RL,0.358,0.586,2,-7.956,1,0.0447,0.432,0.043,0.707,0.272,83.392,audio_features,2Zs19SIwXmDV7uSot6x4RL,spotify:track:2Zs19SIwXmDV7uSot6x4RL,https://api.spotify.com/v1/tracks/2Zs19SIwXmDV7uSot6x4RL,https://api.spotify.com/v1/audio-analysis/2Zs19SIwXmDV7uSot6x4RL,221293,4
0,The Beckoning Sea,Jeff Beck,0c8ivpyiQY2Gv3XKKFdQvq,0.063,0.104,0,-27.239,0,0.0509,0.937,0.949,0.66,0.136,69.224,audio_features,0c8ivpyiQY2Gv3XKKFdQvq,spotify:track:0c8ivpyiQY2Gv3XKKFdQvq,https://api.spotify.com/v1/tracks/0c8ivpyiQY2Gv3XKKFdQvq,https://api.spotify.com/v1/audio-analysis/0c8ivpyiQY2Gv3XKKFdQvq,476560,3
0,Space for the Papa,Jeff Beck,6YR4gcwClatuj4yQVYxxD7,0.473,0.567,8,-7.651,1,0.0564,0.0134,0.747,0.0902,0.157,188.158,audio_features,6YR4gcwClatuj4yQVYxxD7,spotify:track:6YR4gcwClatuj4yQVYxxD7,https://api.spotify.com/v1/tracks/6YR4gcwClatuj4yQVYxxD7,https://api.spotify.com/v1/audio-analysis/6YR4gcwClatuj4yQVYxxD7,461867,4
0,Going Down - Live,Jeff Beck,3ufRqg6uGJiOYUYwB5nSNR,0.291,0.891,2,-5.738,1,0.105,0.00578,0.77,0.725,0.337,90.766,audio_features,3ufRqg6uGJiOYUYwB5nSNR,spotify:track:3ufRqg6uGJiOYUYwB5nSNR,https://api.spotify.com/v1/tracks/3ufRqg6uGJiOYUYwB5nSNR,https://api.spotify.com/v1/audio-analysis/3ufRqg6uGJiOYUYwB5nSNR,318373,4
0,"Cry Me a River (feat. Imelda May and Jason Rebello) - Live at the Iridium, June 2010 [(Live at The Iridium, June 2010]",Jeff Beck,0yNxoeuSN5IvGNrq9YXERu,0.435,0.284,4,-14.786,0,0.111,0.886,0.000174,0.699,0.279,114.396,audio_features,0yNxoeuSN5IvGNrq9YXERu,spotify:track:0yNxoeuSN5IvGNrq9YXERu,https://api.spotify.com/v1/tracks/0yNxoeuSN5IvGNrq9YXERu,https://api.spotify.com/v1/audio-analysis/0yNxoeuSN5IvGNrq9YXERu,166920,3
0,A Day in the Life - Live,Jeff Beck,33A5gl16AQYrsU9MJgzSqn,0.417,0.484,11,-10.632,0,0.0578,0.406,0.798,0.745,0.213,139.657,audio_features,33A5gl16AQYrsU9MJgzSqn,spotify:track:33A5gl16AQYrsU9MJgzSqn,https://api.spotify.com/v1/tracks/33A5gl16AQYrsU9MJgzSqn,https://api.spotify.com/v1/audio-analysis/33A5gl16AQYrsU9MJgzSqn,301253,4
0,Stand On It (with Terry Bozzio & Tony Hymas),Jeff Beck,5N5GITKw0Nj57cPPwRJAYX,0.454,0.678,4,-12.648,1,0.0432,0.0074,0.706,0.173,0.427,78.627,audio_features,5N5GITKw0Nj57cPPwRJAYX,spotify:track:5N5GITKw0Nj57cPPwRJAYX,https://api.spotify.com/v1/tracks/5N5GITKw0Nj57cPPwRJAYX,https://api.spotify.com/v1/audio-analysis/5N5GITKw0Nj57cPPwRJAYX,297000,4
0,O Re Piya,Atif Aslam,3Ft3KFV9S1y1fO1Hct0ua0,0.457,0.829,10,-3.483,1,0.0545,0.466,0.0,0.105,0.402,155.865,audio_features,3Ft3KFV9S1y1fO1Hct0ua0,spotify:track:3Ft3KFV9S1y1fO1Hct0ua0,https://api.spotify.com/v1/tracks/3Ft3KFV9S1y1fO1Hct0ua0,https://api.spotify.com/v1/audio-analysis/3Ft3KFV9S1y1fO1Hct0ua0,271759,4
0,Dil Jalane Ki Baat,Atif Aslam,2RXX9jqotSAz1zfJaX3MlK,0.598,0.455,7,-8.783,1,0.0303,0.714,0.0002,0.134,0.289,123.992,audio_features,2RXX9jqotSAz1zfJaX3MlK,spotify:track:2RXX9jqotSAz1zfJaX3MlK,https://api.spotify.com/v1/tracks/2RXX9jqotSAz1zfJaX3MlK,https://api.spotify.com/v1/audio-analysis/2RXX9jqotSAz1zfJaX3MlK,275879,3
0,Ik Naya Khuwab,Atif Aslam,5FwqMazEuNQNSRZOtcsXMl,0.729,0.62,0,-8.761,1,0.0446,0.628,0.0,0.146,0.375,118.058,audio_features,5FwqMazEuNQNSRZOtcsXMl,spotify:track:5FwqMazEuNQNSRZOtcsXMl,https://api.spotify.com/v1/tracks/5FwqMazEuNQNSRZOtcsXMl,https://api.spotify.com/v1/audio-analysis/5FwqMazEuNQNSRZOtcsXMl,157518,4
0,Jee Len De,Atif Aslam,0MXspt4hC8GiOAkunawmbu,0.701,0.407,4,-8.094,1,0.0265,0.527,0.0,0.118,0.305,109.965,audio_features,0MXspt4hC8GiOAkunawmbu,spotify:track:0MXspt4hC8GiOAkunawmbu,https://api.spotify.com/v1/tracks/0MXspt4hC8GiOAkunawmbu,https://api.spotify.com/v1/audio-analysis/0MXspt4hC8GiOAkunawmbu,277091,4
0,Kaash Woh Pal (Lofi Mix),Atif Aslam,3ct7oQTb56bDH9qRsBPo9V,0.488,0.297,7,-13.231,1,0.0394,0.665,0.69,0.332,0.059,88.052,audio_features,3ct7oQTb56bDH9qRsBPo9V,spotify:track:3ct7oQTb56bDH9qRsBPo9V,https://api.spotify.com/v1/tracks/3ct7oQTb56bDH9qRsBPo9V,https://api.spotify.com/v1/audio-analysis/3ct7oQTb56bDH9qRsBPo9V,230455,4
0,Selfish,Atif Aslam,28qz0vBMzmwt6Jv0NMuhQh,0.339,0.436,1,-6.352,1,0.0402,0.756,0.0,0.136,0.212,154.088,audio_features,28qz0vBMzmwt6Jv0NMuhQh,spotify:track:28qz0vBMzmwt6Jv0NMuhQh,https://api.spotify.com/v1/tracks/28qz0vBMzmwt6Jv0NMuhQh,https://api.spotify.com/v1/audio-analysis/28qz0vBMzmwt6Jv0NMuhQh,297256,3
0,Aa Bhi Ja Mere Mehermaan,Atif Aslam,4wtqAewbRjuO3UtKH72RgY,0.403,0.54,10,-9.987,0,0.0421,0.331,1.22e-06,0.362,0.421,169.909,audio_features,4wtqAewbRjuO3UtKH72RgY,spotify:track:4wtqAewbRjuO3UtKH72RgY,https://api.spotify.com/v1/tracks/4wtqAewbRjuO3UtKH72RgY,https://api.spotify.com/v1/audio-analysis/4wtqAewbRjuO3UtKH72RgY,283987,4
0,Tu Jaane Na - DJ Suketu Remix,Atif Aslam,1zqRo0K1OYvXPCymUIbYJQ,0.621,0.931,11,-2.838,0,0.0411,0.0162,0.000583,0.274,0.913,129.989,audio_features,1zqRo0K1OYvXPCymUIbYJQ,spotify:track:1zqRo0K1OYvXPCymUIbYJQ,https://api.spotify.com/v1/tracks/1zqRo0K1OYvXPCymUIbYJQ,https://api.spotify.com/v1/audio-analysis/1zqRo0K1OYvXPCymUIbYJQ,366286,4
0,Sajan Das Na,Atif Aslam,2SUrPnnqy4ZmB2b3AudBkt,0.67,0.68,8,-6.849,0,0.0372,0.229,4.24e-06,0.067,0.422,139.965,audio_features,2SUrPnnqy4ZmB2b3AudBkt,spotify:track:2SUrPnnqy4ZmB2b3AudBkt,https://api.spotify.com/v1/tracks/2SUrPnnqy4ZmB2b3AudBkt,https://api.spotify.com/v1/audio-analysis/2SUrPnnqy4ZmB2b3AudBkt,236674,4
0,Allah Duhai Hai (DJ Suketu Remix) [feat. Sachin],Atif Aslam,1MBZmezbaKIHrq5A2orT8U,0.718,0.787,11,-4.18,0,0.0463,0.00537,7.56e-06,0.0659,0.625,127.983,audio_features,1MBZmezbaKIHrq5A2orT8U,spotify:track:1MBZmezbaKIHrq5A2orT8U,https://api.spotify.com/v1/tracks/1MBZmezbaKIHrq5A2orT8U,https://api.spotify.com/v1/audio-analysis/1MBZmezbaKIHrq5A2orT8U,253227,4
0,Charkha Nolakha,Atif Aslam,0GKo5LtZM9SvqxZvnxz8hk,0.571,0.752,8,-9.248,0,0.034,0.166,0.00324,0.0519,0.789,148.022,audio_features,0GKo5LtZM9SvqxZvnxz8hk,spotify:track:0GKo5LtZM9SvqxZvnxz8hk,https://api.spotify.com/v1/tracks/0GKo5LtZM9SvqxZvnxz8hk,https://api.spotify.com/v1/audio-analysis/0GKo5LtZM9SvqxZvnxz8hk,402000,4
0,Aadat - Remix,Atif Aslam,29RuPVTejqyyTOTjtPCsna,0.702,0.907,0,-7.79,0,0.0346,0.0422,0.0973,0.0973,0.852,120.02,audio_features,29RuPVTejqyyTOTjtPCsna,spotify:track:29RuPVTejqyyTOTjtPCsna,https://api.spotify.com/v1/tracks/29RuPVTejqyyTOTjtPCsna,https://api.spotify.com/v1/audio-analysis/29RuPVTejqyyTOTjtPCsna,244840,4
0,Kaun Tha - Kapkapi,Atif Aslam,3G7Am5pcyw4cbfSQheaLpl,0.647,0.313,4,-11.228,1,0.0412,0.901,0.0316,0.0706,0.24,80.018,audio_features,3G7Am5pcyw4cbfSQheaLpl,spotify:track:3G7Am5pcyw4cbfSQheaLpl,https://api.spotify.com/v1/tracks/3G7Am5pcyw4cbfSQheaLpl,https://api.spotify.com/v1/audio-analysis/3G7Am5pcyw4cbfSQheaLpl,212966,4
0,Auliya,Atif Aslam,0ZbSa2htef4oN32tfJatGX,0.335,0.445,2,-7.922,1,0.0275,0.524,0.0,0.0718,0.182,93.082,audio_features,0ZbSa2htef4oN32tfJatGX,spotify:track:0ZbSa2htef4oN32tfJatGX,https://api.spotify.com/v1/tracks/0ZbSa2htef4oN32tfJatGX,https://api.spotify.com/v1/audio-analysis/0ZbSa2htef4oN32tfJatGX,242617,4
0,Chod Gaye,Atif Aslam,1S3DG4sM33raFjgduXML05,0.6,0.599,9,-8.682,1,0.0305,0.417,0.101,0.106,0.535,130.075,audio_features,1S3DG4sM33raFjgduXML05,spotify:track:1S3DG4sM33raFjgduXML05,https://api.spotify.com/v1/tracks/1S3DG4sM33raFjgduXML05,https://api.spotify.com/v1/audio-analysis/1S3DG4sM33raFjgduXML05,229060,4
0,In Dinon,Atif Aslam,6hYb1E8dupGlLkQNxBh3rm,0.601,0.438,8,-8.939,1,0.0297,0.26,0.0,0.607,0.325,95.001,audio_features,6hYb1E8dupGlLkQNxBh3rm,spotify:track:6hYb1E8dupGlLkQNxBh3rm,https://api.spotify.com/v1/tracks/6hYb1E8dupGlLkQNxBh3rm,https://api.spotify.com/v1/audio-analysis/6hYb1E8dupGlLkQNxBh3rm,250206,4
0,Be Intehaan (feat. Aks) - DJ Suketu Remix,Atif Aslam,0DSja1i7Q0UvMJyZaJVIHB,0.591,0.929,2,-5.785,1,0.0426,0.0222,0.00632,0.46,0.687,130.013,audio_features,0DSja1i7Q0UvMJyZaJVIHB,spotify:track:0DSja1i7Q0UvMJyZaJVIHB,https://api.spotify.com/v1/tracks/0DSja1i7Q0UvMJyZaJVIHB,https://api.spotify.com/v1/audio-analysis/0DSja1i7Q0UvMJyZaJVIHB,315890,4
0,Tere Liye - Dance Mix,Atif Aslam,5lnbbc8XBKUNKm77DombJ1,0.669,0.929,6,-4.623,0,0.038,0.0761,0.00865,0.114,0.716,130.004,audio_features,5lnbbc8XBKUNKm77DombJ1,spotify:track:5lnbbc8XBKUNKm77DombJ1,https://api.spotify.com/v1/tracks/5lnbbc8XBKUNKm77DombJ1,https://api.spotify.com/v1/audio-analysis/5lnbbc8XBKUNKm77DombJ1,244400,4
0,Humrahi,Atif Aslam,00tTZ6Ls1JUXz32kDaF6yn,0.338,0.623,2,-6.92,1,0.0349,0.428,7.87e-05,0.0519,0.536,179.629,audio_features,00tTZ6Ls1JUXz32kDaF6yn,spotify:track:00tTZ6Ls1JUXz32kDaF6yn,https://api.spotify.com/v1/tracks/00tTZ6Ls1JUXz32kDaF6yn,https://api.spotify.com/v1/audio-analysis/00tTZ6Ls1JUXz32kDaF6yn,330833,3
0,Doorie (Lofi Mix),Atif Aslam,1O9wuC1ZkpYLiLL53EU1gH,0.413,0.451,9,-12.193,1,0.0333,0.108,0.594,0.102,0.226,120.057,audio_features,1O9wuC1ZkpYLiLL53EU1gH,spotify:track:1O9wuC1ZkpYLiLL53EU1gH,https://api.spotify.com/v1/tracks/1O9wuC1ZkpYLiLL53EU1gH,https://api.spotify.com/v1/audio-analysis/1O9wuC1ZkpYLiLL53EU1gH,166750,4
0,Dil Diyan Gallan - LoFi Mix,Atif Aslam,33zAMXzpbnp2cWtHot2NOw,0.661,0.33,2,-13.622,1,0.0318,0.942,0.82,0.109,0.255,94.991,audio_features,33zAMXzpbnp2cWtHot2NOw,spotify:track:33zAMXzpbnp2cWtHot2NOw,https://api.spotify.com/v1/tracks/33zAMXzpbnp2cWtHot2NOw,https://api.spotify.com/v1/audio-analysis/33zAMXzpbnp2cWtHot2NOw,206870,4
0,Thaam Lo,Atif Aslam,3wf5M9bL76tdbJvQxiTGur,0.521,0.5,9,-8.803,1,0.0285,0.407,0.0,0.792,0.384,111.987,audio_features,3wf5M9bL76tdbJvQxiTGur,spotify:track:3wf5M9bL76tdbJvQxiTGur,https://api.spotify.com/v1/tracks/3wf5M9bL76tdbJvQxiTGur,https://api.spotify.com/v1/audio-analysis/3wf5M9bL76tdbJvQxiTGur,228023,1
0,Maula,Atif Aslam,5c3aHF1VfjqEMDr995v4gS,0.644,0.879,2,-4.075,1,0.0863,0.461,3.36e-05,0.27,0.537,104.937,audio_features,5c3aHF1VfjqEMDr995v4gS,spotify:track:5c3aHF1VfjqEMDr995v4gS,https://api.spotify.com/v1/tracks/5c3aHF1VfjqEMDr995v4gS,https://api.spotify.com/v1/audio-analysis/5c3aHF1VfjqEMDr995v4gS,229147,4
0,Rona Chhadita Mahi Mahi,Atif Aslam,0zNp1SqO9Mc1q0fqJ0TggE,0.554,0.894,11,-2.853,0,0.0509,0.239,0.0,0.0921,0.278,91.998,audio_features,0zNp1SqO9Mc1q0fqJ0TggE,spotify:track:0zNp1SqO9Mc1q0fqJ0TggE,https://api.spotify.com/v1/tracks/0zNp1SqO9Mc1q0fqJ0TggE,https://api.spotify.com/v1/audio-analysis/0zNp1SqO9Mc1q0fqJ0TggE,307093,4
0,Lamhe - Remix,Atif Aslam,3PREpNS2LZgGtEBXUo6PRb,0.623,0.863,8,-8.533,0,0.0368,0.00738,0.461,0.148,0.9,119.989,audio_features,3PREpNS2LZgGtEBXUo6PRb,spotify:track:3PREpNS2LZgGtEBXUo6PRb,https://api.spotify.com/v1/tracks/3PREpNS2LZgGtEBXUo6PRb,https://api.spotify.com/v1/audio-analysis/3PREpNS2LZgGtEBXUo6PRb,288907,4
0,Dil Kare,Atif Aslam,1PCKJjY0RxkcdPxXI6jpK6,0.539,0.755,7,-4.921,1,0.0337,0.289,0.0,0.128,0.222,96.086,audio_features,1PCKJjY0RxkcdPxXI6jpK6,spotify:track:1PCKJjY0RxkcdPxXI6jpK6,https://api.spotify.com/v1/tracks/1PCKJjY0RxkcdPxXI6jpK6,https://api.spotify.com/v1/audio-analysis/1PCKJjY0RxkcdPxXI6jpK6,211128,4
0,Dil Na Jaane Kyun,Atif Aslam,2x6wELt78ORyIsXiuTD621,0.661,0.844,11,-4.82,0,0.0387,0.0333,0.0,0.578,0.55,129.999,audio_features,2x6wELt78ORyIsXiuTD621,spotify:track:2x6wELt78ORyIsXiuTD621,https://api.spotify.com/v1/tracks/2x6wELt78ORyIsXiuTD621,https://api.spotify.com/v1/audio-analysis/2x6wELt78ORyIsXiuTD621,228548,4
0,Tere Sang Yaara,Atif Aslam,3uZ2xPZUVLl0TRjswaisOA,0.42,0.551,8,-7.348,1,0.0374,0.651,0.0,0.124,0.554,74.883,audio_features,3uZ2xPZUVLl0TRjswaisOA,spotify:track:3uZ2xPZUVLl0TRjswaisOA,https://api.spotify.com/v1/tracks/3uZ2xPZUVLl0TRjswaisOA,https://api.spotify.com/v1/audio-analysis/3uZ2xPZUVLl0TRjswaisOA,286380,4
0,Rabba Sacheya,Atif Aslam,1XCgN0cgIQOv7LdrYUPNiG,0.717,0.565,11,-10.258,0,0.0293,0.071,0.000404,0.105,0.913,130.033,audio_features,1XCgN0cgIQOv7LdrYUPNiG,spotify:track:1XCgN0cgIQOv7LdrYUPNiG,https://api.spotify.com/v1/tracks/1XCgN0cgIQOv7LdrYUPNiG,https://api.spotify.com/v1/audio-analysis/1XCgN0cgIQOv7LdrYUPNiG,470507,4
0,Ramaiya Vastavaiya - DJ Chetas Mashup Remix,Atif Aslam,0oT37rpGjdPd5YzFW1tltl,0.342,0.658,8,-7.142,0,0.0671,0.0482,0.0,0.0971,0.405,120.19,audio_features,0oT37rpGjdPd5YzFW1tltl,spotify:track:0oT37rpGjdPd5YzFW1tltl,https://api.spotify.com/v1/tracks/0oT37rpGjdPd5YzFW1tltl,https://api.spotify.com/v1/audio-analysis/0oT37rpGjdPd5YzFW1tltl,173808,5
0,Jeena Jeena (Remix),Atif Aslam,6ZdD90rhg5onr60yl5pq2u,0.668,0.761,2,-6.444,0,0.0329,0.0954,0.000252,0.0915,0.592,125.019,audio_features,6ZdD90rhg5onr60yl5pq2u,spotify:track:6ZdD90rhg5onr60yl5pq2u,https://api.spotify.com/v1/tracks/6ZdD90rhg5onr60yl5pq2u,https://api.spotify.com/v1/audio-analysis/6ZdD90rhg5onr60yl5pq2u,218620,4
0,Tera Naam Doon (Lofi Mix),Atif Aslam,3LOVW8lNXFD9ZAUDvLIOR5,0.561,0.404,0,-10.193,1,0.0324,0.735,0.0186,0.164,0.52,139.774,audio_features,3LOVW8lNXFD9ZAUDvLIOR5,spotify:track:3LOVW8lNXFD9ZAUDvLIOR5,https://api.spotify.com/v1/tracks/3LOVW8lNXFD9ZAUDvLIOR5,https://api.spotify.com/v1/audio-analysis/3LOVW8lNXFD9ZAUDvLIOR5,231429,4
0,Moments of Love Mashup - Valentine’s 2019,Atif Aslam,4UdBYHnhTPUJkSomcOllEl,0.617,0.54,4,-8.058,1,0.0365,0.274,0.0,0.405,0.503,91.977,audio_features,4UdBYHnhTPUJkSomcOllEl,spotify:track:4UdBYHnhTPUJkSomcOllEl,https://api.spotify.com/v1/tracks/4UdBYHnhTPUJkSomcOllEl,https://api.spotify.com/v1/audio-analysis/4UdBYHnhTPUJkSomcOllEl,196997,4
0,Bakhuda Tumhi Ho - Remix,Atif Aslam,6TUhSOLVUVSlnOWhX7lQAL,0.614,0.732,2,-5.195,1,0.0391,0.318,2.05e-05,0.0839,0.711,127.024,audio_features,6TUhSOLVUVSlnOWhX7lQAL,spotify:track:6TUhSOLVUVSlnOWhX7lQAL,https://api.spotify.com/v1/tracks/6TUhSOLVUVSlnOWhX7lQAL,https://api.spotify.com/v1/audio-analysis/6TUhSOLVUVSlnOWhX7lQAL,346200,4
0,Tere Bin - Eric Pillai Remix,Atif Aslam,74CU5fjIyw9gsdikBmB6JH,0.597,0.851,0,-6.085,1,0.0296,0.008,0.00235,0.11,0.245,114.988,audio_features,74CU5fjIyw9gsdikBmB6JH,spotify:track:74CU5fjIyw9gsdikBmB6JH,https://api.spotify.com/v1/tracks/74CU5fjIyw9gsdikBmB6JH,https://api.spotify.com/v1/audio-analysis/74CU5fjIyw9gsdikBmB6JH,222883,4
0,Pehli Nazar Mein - Club Mix,Atif Aslam,26vdsChJNL8o6d5NhSFjmu,0.731,0.844,9,-5.759,1,0.0298,0.15,0.213,0.186,0.9,125.013,audio_features,26vdsChJNL8o6d5NhSFjmu,spotify:track:26vdsChJNL8o6d5NhSFjmu,https://api.spotify.com/v1/tracks/26vdsChJNL8o6d5NhSFjmu,https://api.spotify.com/v1/audio-analysis/26vdsChJNL8o6d5NhSFjmu,251901,4
0,Gal Sun Ja,Atif Aslam,1XjU96yoy9reLLl6ldLdF5,0.518,0.795,0,-6.804,1,0.0381,0.000234,0.0511,0.516,0.227,127.88,audio_features,1XjU96yoy9reLLl6ldLdF5,spotify:track:1XjU96yoy9reLLl6ldLdF5,https://api.spotify.com/v1/tracks/1XjU96yoy9reLLl6ldLdF5,https://api.spotify.com/v1/audio-analysis/1XjU96yoy9reLLl6ldLdF5,248493,4
0,Doorie - Energy Mix,Atif Aslam,4SCAzXLJkU8G1OZKmKIt9e,0.523,0.918,9,-3.695,1,0.0779,0.23,1.59e-05,0.12,0.568,119.985,audio_features,4SCAzXLJkU8G1OZKmKIt9e,spotify:track:4SCAzXLJkU8G1OZKmKIt9e,https://api.spotify.com/v1/tracks/4SCAzXLJkU8G1OZKmKIt9e,https://api.spotify.com/v1/audio-analysis/4SCAzXLJkU8G1OZKmKIt9e,294839,4
